label,message,message_clean,message_tokens,message_no_stopwords,message_lemmatized,message_final
0,Whats the staff name who is taking class for us?,whats the staff name who is taking class for us,"['whats', 'the', 'staff', 'name', 'who', 'is', 'taking', 'class', 'for', 'us']","['whats', 'staff', 'name', 'taking', 'class', 'us']","['whats', 'staff', 'name', 'taking', 'class', 'u']",whats staff name taking class u
1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",freemsg why havent you replied to my text im randy sexy female and live local luv to hear from u netcollex ltd 08700621170150p per msg reply stop to end,"['freemsg', 'why', 'havent', 'you', 'replied', 'to', 'my', 'text', 'im', 'randy', 'sexy', 'female', 'and', 'live', 'local', 'luv', 'to', 'hear', 'from', 'u', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'to', 'end']","['freemsg', 'havent', 'replied', 'text', 'im', 'randy', 'sexy', 'female', 'live', 'local', 'luv', 'hear', 'u', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'end']","['freemsg', 'havent', 'replied', 'text', 'im', 'randy', 'sexy', 'female', 'live', 'local', 'luv', 'hear', 'u', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'end']",freemsg havent replied text im randy sexy female live local luv hear u netcollex ltd 08700621170150p per msg reply stop end
0,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,ummmawill call after check inour life will begin from qatar so pls pray very hard,"['ummmawill', 'call', 'after', 'check', 'inour', 'life', 'will', 'begin', 'from', 'qatar', 'so', 'pls', 'pray', 'very', 'hard']","['ummmawill', 'call', 'check', 'inour', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']","['ummmawill', 'call', 'check', 'inour', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']",ummmawill call check inour life begin qatar pls pray hard
0,K..i deleted my contact that why?,ki deleted my contact that why,"['ki', 'deleted', 'my', 'contact', 'that', 'why']","['ki', 'deleted', 'contact']","['ki', 'deleted', 'contact']",ki deleted contact
0,Sindu got job in birla soft ..,sindu got job in birla soft ,"['sindu', 'got', 'job', 'in', 'birla', 'soft']","['sindu', 'got', 'job', 'birla', 'soft']","['sindu', 'got', 'job', 'birla', 'soft']",sindu got job birla soft
0,The wine is flowing and i'm i have nevering..,the wine is flowing and im i have nevering,"['the', 'wine', 'is', 'flowing', 'and', 'im', 'i', 'have', 'nevering']","['wine', 'flowing', 'im', 'nevering']","['wine', 'flowing', 'im', 'nevering']",wine flowing im nevering
0,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,yup i thk cine is better cos no need 2 go down 2 plaza mah,"['yup', 'i', 'thk', 'cine', 'is', 'better', 'cos', 'no', 'need', '2', 'go', 'down', '2', 'plaza', 'mah']","['yup', 'thk', 'cine', 'better', 'cos', 'need', '2', 'go', '2', 'plaza', 'mah']","['yup', 'thk', 'cine', 'better', 'co', 'need', '2', 'go', '2', 'plaza', 'mah']",yup thk cine better co need 2 go 2 plaza mah
0,Ok... Ur typical reply...,ok ur typical reply,"['ok', 'ur', 'typical', 'reply']","['ok', 'ur', 'typical', 'reply']","['ok', 'ur', 'typical', 'reply']",ok ur typical reply
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request melle melle oru minnaminunginte nurungu vettam has been set as your callertune for all callers press 9 to copy your friends callertune,"['as', 'per', 'your', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'has', 'been', 'set', 'as', 'your', 'callertune', 'for', 'all', 'callers', 'press', '9', 'to', 'copy', 'your', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', '9', 'copy', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'caller', 'press', '9', 'copy', 'friend', 'callertune']",per request melle melle oru minnaminunginte nurungu vettam set callertune caller press 9 copy friend callertune
0,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",you are everywhere dirt on the floor the windows even on my shirt and sometimes when i open my mouth you are all that comes flowing out i dream of my world without you then half my chores are out too a time of joy for me lots of tv shows ill see but i guess like all things you just must exist like rain hail and mist and when my time here is done you and i become one,"['you', 'are', 'everywhere', 'dirt', 'on', 'the', 'floor', 'the', 'windows', 'even', 'on', 'my', 'shirt', 'and', 'sometimes', 'when', 'i', 'open', 'my', 'mouth', 'you', 'are', 'all', 'that', 'comes', 'flowing', 'out', 'i', 'dream', 'of', 'my', 'world', 'without', 'you', 'then', 'half', 'my', 'chores', 'are', 'out', 'too', 'a', 'time', 'of', 'joy', 'for', 'me', 'lots', 'of', 'tv', 'shows', 'ill', 'see', 'but', 'i', 'guess', 'like', 'all', 'things', 'you', 'just', 'must', 'exist', 'like', 'rain', 'hail', 'and', 'mist', 'and', 'when', 'my', 'time', 'here', 'is', 'done', 'you', 'and', 'i', 'become', 'one']","['everywhere', 'dirt', 'floor', 'windows', 'even', 'shirt', 'sometimes', 'open', 'mouth', 'comes', 'flowing', 'dream', 'world', 'without', 'half', 'chores', 'time', 'joy', 'lots', 'tv', 'shows', 'ill', 'see', 'guess', 'like', 'things', 'must', 'exist', 'like', 'rain', 'hail', 'mist', 'time', 'done', 'become', 'one']","['everywhere', 'dirt', 'floor', 'window', 'even', 'shirt', 'sometimes', 'open', 'mouth', 'come', 'flowing', 'dream', 'world', 'without', 'half', 'chore', 'time', 'joy', 'lot', 'tv', 'show', 'ill', 'see', 'guess', 'like', 'thing', 'must', 'exist', 'like', 'rain', 'hail', 'mist', 'time', 'done', 'become', 'one']",everywhere dirt floor window even shirt sometimes open mouth come flowing dream world without half chore time joy lot tv show ill see guess like thing must exist like rain hail mist time done become one
0,Aaooooright are you at work?,aaooooright are you at work,"['aaooooright', 'are', 'you', 'at', 'work']","['aaooooright', 'work']","['aaooooright', 'work']",aaooooright work
0,I'm leaving my house now...,im leaving my house now,"['im', 'leaving', 'my', 'house', 'now']","['im', 'leaving', 'house']","['im', 'leaving', 'house']",im leaving house
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",hello my love what are you doing did you get to that interview today are you you happy are you being a good boy do you think of meare you missing me ,"['hello', 'my', 'love', 'what', 'are', 'you', 'doing', 'did', 'you', 'get', 'to', 'that', 'interview', 'today', 'are', 'you', 'you', 'happy', 'are', 'you', 'being', 'a', 'good', 'boy', 'do', 'you', 'think', 'of', 'meare', 'you', 'missing', 'me']","['hello', 'love', 'get', 'interview', 'today', 'happy', 'good', 'boy', 'think', 'meare', 'missing']","['hello', 'love', 'get', 'interview', 'today', 'happy', 'good', 'boy', 'think', 'meare', 'missing']",hello love get interview today happy good boy think meare missing
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,customer service annoncement you have a new years delivery waiting for you please call 07046744435 now to arrange delivery,"['customer', 'service', 'annoncement', 'you', 'have', 'a', 'new', 'years', 'delivery', 'waiting', 'for', 'you', 'please', 'call', '07046744435', 'now', 'to', 'arrange', 'delivery']","['customer', 'service', 'annoncement', 'new', 'years', 'delivery', 'waiting', 'please', 'call', '07046744435', 'arrange', 'delivery']","['customer', 'service', 'annoncement', 'new', 'year', 'delivery', 'waiting', 'please', 'call', '07046744435', 'arrange', 'delivery']",customer service annoncement new year delivery waiting please call 07046744435 arrange delivery
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,you are a winner u have been specially selected 2 receive £1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810,"['you', 'are', 'a', 'winner', 'u', 'have', 'been', 'specially', 'selected', '2', 'receive', '£1000', 'cash', 'or', 'a', '4', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', '0871277810810']","['winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810810']","['winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810810']",winner u specially selected 2 receive £1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810810
0,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,keep yourself safe for me because i need you and i miss you already and i envy everyone that sees you in real life,"['keep', 'yourself', 'safe', 'for', 'me', 'because', 'i', 'need', 'you', 'and', 'i', 'miss', 'you', 'already', 'and', 'i', 'envy', 'everyone', 'that', 'sees', 'you', 'in', 'real', 'life']","['keep', 'safe', 'need', 'miss', 'already', 'envy', 'everyone', 'sees', 'real', 'life']","['keep', 'safe', 'need', 'miss', 'already', 'envy', 'everyone', 'see', 'real', 'life']",keep safe need miss already envy everyone see real life
0,New car and house for my parents.:)i have only new job in hand:),new car and house for my parentsi have only new job in hand,"['new', 'car', 'and', 'house', 'for', 'my', 'parentsi', 'have', 'only', 'new', 'job', 'in', 'hand']","['new', 'car', 'house', 'parentsi', 'new', 'job', 'hand']","['new', 'car', 'house', 'parentsi', 'new', 'job', 'hand']",new car house parentsi new job hand
0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,im so in love with you im excited each day i spend with you you make me so happy,"['im', 'so', 'in', 'love', 'with', 'you', 'im', 'excited', 'each', 'day', 'i', 'spend', 'with', 'you', 'you', 'make', 'me', 'so', 'happy']","['im', 'love', 'im', 'excited', 'day', 'spend', 'make', 'happy']","['im', 'love', 'im', 'excited', 'day', 'spend', 'make', 'happy']",im love im excited day spend make happy
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,pls stop bootydelious 32f is inviting you to be her friend reply yes434 or no434 see her wwwsmsacubootydelious stop send stop frnd to 62468,"['pls', 'stop', 'bootydelious', '32f', 'is', 'inviting', 'you', 'to', 'be', 'her', 'friend', 'reply', 'yes434', 'or', 'no434', 'see', 'her', 'wwwsmsacubootydelious', 'stop', 'send', 'stop', 'frnd', 'to', '62468']","['pls', 'stop', 'bootydelious', '32f', 'inviting', 'friend', 'reply', 'yes434', 'no434', 'see', 'wwwsmsacubootydelious', 'stop', 'send', 'stop', 'frnd', '62468']","['pls', 'stop', 'bootydelious', '32f', 'inviting', 'friend', 'reply', 'yes434', 'no434', 'see', 'wwwsmsacubootydelious', 'stop', 'send', 'stop', 'frnd', '62468']",pls stop bootydelious 32f inviting friend reply yes434 no434 see wwwsmsacubootydelious stop send stop frnd 62468
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",bangbabes ur order is on the way u should receive a service msg 2 download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,"['bangbabes', 'ur', 'order', 'is', 'on', 'the', 'way', 'u', 'should', 'receive', 'a', 'service', 'msg', '2', 'download', 'ur', 'content', 'if', 'u', 'do', 'not', 'goto', 'wap', 'bangb', 'tv', 'on', 'ur', 'mobile', 'internetservice', 'menu']","['bangbabes', 'ur', 'order', 'way', 'u', 'receive', 'service', 'msg', '2', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobile', 'internetservice', 'menu']","['bangbabes', 'ur', 'order', 'way', 'u', 'receive', 'service', 'msg', '2', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobile', 'internetservice', 'menu']",bangbabes ur order way u receive service msg 2 download ur content u goto wap bangb tv ur mobile internetservice menu
0,I place all ur points on e cultures module already.,i place all ur points on e cultures module already,"['i', 'place', 'all', 'ur', 'points', 'on', 'e', 'cultures', 'module', 'already']","['place', 'ur', 'points', 'e', 'cultures', 'module', 'already']","['place', 'ur', 'point', 'e', 'culture', 'module', 'already']",place ur point e culture module already
1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,urgent we are trying to contact you last weekends draw shows that you have won a £900 prize guaranteed call 09061701939 claim code s89 valid 12hrs only,"['urgent', 'we', 'are', 'trying', 'to', 'contact', 'you', 'last', 'weekends', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', '£900', 'prize', 'guaranteed', 'call', '09061701939', 'claim', 'code', 's89', 'valid', '12hrs', 'only']","['urgent', 'trying', 'contact', 'last', 'weekends', 'draw', 'shows', '£900', 'prize', 'guaranteed', 'call', '09061701939', 'claim', 'code', 's89', 'valid', '12hrs']","['urgent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', '£900', 'prize', 'guaranteed', 'call', '09061701939', 'claim', 'code', 's89', 'valid', '12hrs']",urgent trying contact last weekend draw show £900 prize guaranteed call 09061701939 claim code s89 valid 12hrs
0,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",hi frnd which is best way to avoid missunderstding wit our beloved ones,"['hi', 'frnd', 'which', 'is', 'best', 'way', 'to', 'avoid', 'missunderstding', 'wit', 'our', 'beloved', 'ones']","['hi', 'frnd', 'best', 'way', 'avoid', 'missunderstding', 'wit', 'beloved', 'ones']","['hi', 'frnd', 'best', 'way', 'avoid', 'missunderstding', 'wit', 'beloved', 'one']",hi frnd best way avoid missunderstding wit beloved one
0,Great escape. I fancy the bridge but needs her lager. See you tomo ,great escape i fancy the bridge but needs her lager see you tomo ,"['great', 'escape', 'i', 'fancy', 'the', 'bridge', 'but', 'needs', 'her', 'lager', 'see', 'you', 'tomo']","['great', 'escape', 'fancy', 'bridge', 'needs', 'lager', 'see', 'tomo']","['great', 'escape', 'fancy', 'bridge', 'need', 'lager', 'see', 'tomo']",great escape fancy bridge need lager see tomo
0,Yes :)it completely in out of form:)clark also utter waste.,yes it completely in out of formclark also utter waste,"['yes', 'it', 'completely', 'in', 'out', 'of', 'formclark', 'also', 'utter', 'waste']","['yes', 'completely', 'formclark', 'also', 'utter', 'waste']","['yes', 'completely', 'formclark', 'also', 'utter', 'waste']",yes completely formclark also utter waste
0,"Sir, I need AXIS BANK account no and bank address.",sir i need axis bank account no and bank address,"['sir', 'i', 'need', 'axis', 'bank', 'account', 'no', 'and', 'bank', 'address']","['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']","['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']",sir need axis bank account bank address
0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",hmmm thk sure got time to hop ard ya can go 4 free abt muz call u to discuss liao ,"['hmmm', 'thk', 'sure', 'got', 'time', 'to', 'hop', 'ard', 'ya', 'can', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'to', 'discuss', 'liao']","['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'discuss', 'liao']","['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'discus', 'liao']",hmmm thk sure got time hop ard ya go 4 free abt muz call u discus liao
